id,name,brand,base_name,screen_size,pixels_x,pixels_y,screen_surface,touchscreen,cpu,cpu_details,detachable_keyboard,discrete_gpu,gpu,os,os_details,ram,ssd,storage,weight,min_price,max_price
28330,"HP 15.6"" HD 2019 New Touch-Screen Laptop Notebook Computer, Intel Pentium Quad-Core N5000 (up to 2.7 GHz), 8GB DDR4, 1TB HDD, Bluetooth, Wi-Fi, HDMI, Webcam, Win 10",HP,HP,15.6,1366,768,Glossy,1,Intel Pentium,Intel Pentium Silver N5000 1.1 GHz (Gemini Lake Quad-Core),0,0,Intel UHD 605,Windows,Windows 10 Home,8,0,1000,4.3,379.00,407.98
20740,"HP Pavilion 14"" HD Notebook , Intel Core i5-7200U Processor up to 3.10 GHz, 8GB DDR4, 1TB Hard Drive, No DVD, Webcam, Backlit Keyboard, Bluetooth, Win 10",HP,HP Pavilion 14-bk091st,14,1366,768,Glossy,0,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,0,1000,3.63,440.00,475.00
30515,"Prostar P950RF 15.6 Inches FHD 144Hz, Intel i7-9750H, RTX 2070, 32GB 2666Mhz DDR4, 500GB NVMe SSD, 2TB SSHD, Windows 10 Home, Thin Gaming Laptop,1-Year Warranty",Other,Prostar P950RF,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2070,Windows,Windows 10 Home,32,500,2500,4.6,1679.00,1799.00
25932,"Acer Predator Helios 500 PH517-51-72NU Gaming Laptop, Intel Core i7-8750H, GeForce GTX 1070 Overclockable Graphics, 17.3"" Full HD 144Hz G-Sync Display, 16GB DDR4, 256GB PCIe NVMe SSD, 1TB HDD",Acer,Acer Predator Helios 500 PH517-51,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1070,Windows,Windows 10 Home,16,256,1256,8.82,1529.00,1529.00
19845,"HP Chromebook 11 G5, 11.6"", Celeron, 4GB, 16GB, X9U02UT",HP,HP Chromebook 11 G5,11.6,1366,768,Matte,0,Intel Celeron,Intel Celeron N3060 1.6 GHz (Braswell Dual-Core),0,0,Intel HD 400,Chrome OS,Chrome OS,4,16,16,2.51,140.89,142.84
24838,"Apple MacBook (Mid 2017) 12"" Laptop, 226ppi, Intel Core M3-7Y32 Dual-Core, 256GB, 8GB DDR3, 802.11ac, Bluetooth, macOS 10.12.5 Sierra - Space Gray (Renewed)",Apple,Apple MacBook 2017,12,2304,1440,Glossy,0,Intel Core m3,Intel Core m3-7Y32 1.2 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 615,macOS,macOS High Sierra,8,256,256,2.03,799.99,899.99
8067,"2016 Model Dell Inspiron 15 15.6-Inch Full HD 1920 x 1080 LED Touchscreen High Performance Premium Laptop, Intel Core i5-4210U, 8GB, 1TB HDD, DVD+/-RW Drive, HDMI, Bluetooth, Win 10 - Silver",Dell,Dell Inspiron,15.6,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-5200U 2.20 GHz (5th gen Broadwell Dual-Core with Hyper-Threading),0,0,Intel HD 4400,Windows,Windows 10,8,0,1000,5.3,588.00,588.00
22138,"2018 Dell Inspiron 15 300015.6-inch HD Truelife LED-Backlit Display High Performance Laptop PC, Intel Celeron N3060 Dual Core Processor, 4GB RAM, 500GB HDD, DVD, WIFI, Bluetooth, HDMI, Windows 10",Dell,Dell Inspiron 15 3000,15.6,1366,768,Glossy,0,Intel Celeron,Intel Celeron N3060 1.6 GHz (Braswell Dual-Core),0,0,Intel HD 400,Windows,Windows 10 Home,4,0,500,5.07,378.99,379.00
19613,"Lenovo Yoga 710-15 - 15.6"" FHD Touch-Screen - 7th Gen Core i5-7200U - 8GB Ram - 256GB SSD - Black",Lenovo,Lenovo Yoga 710,15.6,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,256,256,4.45,499.99,540.00
20098,"Dell Inspiron 13 5000 2-in-1 - 13.3"" FHD Touch - 8th Gen Intel i5-8250U - 8GB Memory - 256GB SSD - Intel UHD Graphics 620 - Theoretical Gray - i5379-5893GRY-PUS",Dell,Dell Inspiron 5379,13.3,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,256,256,3.56,623.00,642.00
27886,"2019 Dell Inspiron 15 5000 5570 Intel Core i7-8550U 12 GB DDR4 1TB HDD 15.6"" Full HD Touchscreen LED Silver Laptop",Dell,Dell Inspiron 5570,15.6,1920,1080,Glossy,1,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,12,0,1000,4.85,733.00,748.00
23118,"Dell Gaming Laptop - 15"" FHD, 8th Gen Intel Core i7-8750H CPU, 16GB RAM, 256GB SSD+1TB HDD, NVIDIA GeForce GTX 1050TI, Windows 10 Home, Black - G3579-7989BLK-PUS",Dell,Dell G3 3579,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050 Ti,Windows,Windows 10 Home,16,256,1256,5.57,1065.00,1099.00
25930,"MSI GS65 Stealth-005 15.6"" Razor Thin Bezel Gaming Laptop NVIDIA RTX 2080 8G Max-Q, 144Hz 7ms, Intel i7-8750H (6 cores), 16GB, 256GB NVMe SSD, TB3, Per Key RGB, Win10P, Matte Black w/ Gold Diamond cut",MSI,MSI GS65 Stealth,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2080 Max-Q,Windows,Windows 10 Pro,16,256,256,4.19,2399.00,2799.00
20961,"2018 Dell Inspiron 13.3"" 2 in 1 FHD IPS Touchscreen Business Laptop/tablet, Intel Quad-Core i7-8550U 16GB DDR4 256GB SSD MaxxAudio Backlit Keyboard 802.11ac Bluetooth HDMI Webcam Win 10",Dell,Dell Inspiron 5379,13.3,1920,1080,Glossy,1,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,16,256,256,3.72,750.00,850.00
25585,"HP 2019 14"" Laptop - Intel Core i3 - 8GB Memory - 128GB Solid State Drive - Ash Silver Keyboard Frame (14-CF0014DX)",HP,HP 14-cf0014dx,14,1366,768,Glossy,0,Intel Core i3,Intel Core i3-7100U 2.4 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,128,128,3.15,328.00,339.00
14067,"ASUS ZenBook 3 12.5-inch Ultra-Slim Core i7 Lightweight Laptop [UX390UA] 16GB 2133Mhz DDR4, 512GB SSD, Intel KabyLake Core i7 7500U 2.7GHz Processor, Fingerprint Sensor, Harman Kardon Quad Speakers",Asus,Asus ZenBook UX390UA-XH74-BL,12.5,1920,1080,Glossy,0,Intel Core i7,Intel Core i7-7500U 2.7 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10,16,512,512,2.1,1968.88,1968.88
26135,"Alienware 17 R5 VR Ready 17.3"" LCD Gaming Notebook - Intel Core i7 (8th Gen) i7-8750H Hexa-core (6 Core) 2.20 GHz - 8 GB DDR4 SDRAM - 1 TB HDD - 256 GB SSD - Windows 10 Home 64-bit (English) - 19",Alienware,Alienware 17 R5,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10 Home,8,256,1256,9.74,1699.00,1699.00
26144,"Lenovo IdeaPad 330 15.6"" HD Business Laptop, Intel Dual-Core i3-8130U Up to 3.4GHz (Beat i5-7200U), 8GB DDR4, 1TB HDD, 802.11ac, Bluetooth, HDMI, Windows 10",Lenovo,Lenovo IdeaPad 330,15.6,1366,768,Matte,0,Intel Core i3,Intel Core i3-8130U 2.2 GHz (8th gen Kaby Lake R Dual-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,0,1000,4.85,373.91,399.00
14060,"Dell XPS9360-7336SLV 13.3"" Laptop (7th Generation Intel Core i7, 16GB RAM, 512 GB SSD, Silver)",Dell,Dell XPS9360-7336SLV,13.3,3200,1800,Glossy,1,Intel Core i7,Intel Core i7-7500U 2.7 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10,16,512,512,2.7,1799.33,1799.33
25266,"Acer Chromebook 14, Celeron N3160, 14"" Full HD, 4GB LPDDR3, 16GB eMMC, CB3-431-C9W7 Bundle, Silver",Acer,Acer Chromebook CB3-431,14,1920,1080,Matte,0,Intel Celeron,Intel Celeron N3160 1.6 GHz (Braswell Quad-Core),0,0,Intel HD 400,Chrome OS,Chrome OS,4,16,16,3.42,248.46,249.00
11945,"2017 Dell Inspiron 15.6?? HD LED Display Laptop PC , Intel i3-5005U 2.0GHz CPU, 6GB RAM, 1TB HDD, Intel HD Graphics 5500, Bluetooth, HDMI, MaxxAudio, DVD +/- RW, Windows 10 - Black",Dell,Dell Inspiron i3558-0954,15.6,1366,768,Glossy,0,Intel Core i3,Intel Core i3-5005U 2.0 GHz (5th gen Broadwell Dual-Core with Hyper-Threading),0,0,Intel HD 5500,Windows,Windows 10,6,0,1000,4.85,399.99,399.99
22144,HP EliteBook Folio 9470M 14in Intel Core i5-3427U 1.8GHz 8GB 180GB SSD Windows 10 Pro (Renewed),HP,HP EliteBook Folio 9470M,14,1366,768,Matte,0,Intel Core i5,Intel Core i5-3427U 1.8 GHz (3rd gen Ivy Bridge Dual-Core with Hyper-Threading),0,0,Intel HD 4000,Windows,Windows 10 Pro,8,180,180,3.6,204.99,229.98
28648,"Asus ZenBook Pro Duo UX581 15.6â€ 4K UHD NanoEdge Bezel Touch, Intel Core i7-9750H, 16GB RAM, 1TB PCIe SSD, GeForce RTX 2060, Innovative Screenpad Plus, Windows 10 Pro - UX581GV-XB74T, Celestial Blue",Asus,Asus ZenBook Pro Duo UX581GV,15.6,3840,2160,Glossy,1,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2060,Windows,Windows 10 Pro,16,1000,1000,5.51,2489.94,2499.97
31421,"New Apple MacBook Pro (16-Inch, 16GB RAM, 1TB Storage, 2.3GHz Intel Core i9) - Space Gray",Apple,Apple MacBook Pro 2019,16,3072,1920,Glossy,0,Intel Core i9,Intel Core i9-9880H 2.3 GHz (9th gen Coffee Lake Octa-Core with Hyper-Threading),0,1,AMD Radeon Pro 5500M,macOS,macOS Catalina,16,1000,1000,4.3,2568.92,2652.49
20506,"Lenovo Legion Y720 - 15.6"" Gaming Laptop (Intel Core i7 / 8GB RAM / 256GB PCIe SSD / GeForce GTX 1060 6GB / Windows 10) 80VR0064US",Lenovo,Lenovo Legion Y720,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10 Home,8,256,256,7.05,1099.99,1099.99
23419,"MSI GL62M 7RD-1407 15.6"" Full HD Thin and Light Performance Gaming Laptop i5-7300HQ GTX 1050 2G 8GB 256GB SSD Win10 SteelSeries Keys",MSI,MSI GL62M 7RD,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-7300HQ 2.5 GHz (7th gen Kaby Lake Quad-Core),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10 Home,8,256,256,5.29,898.99,899.00
29202,"ASUS VivoBook F510QA Thin & Lightweight Laptop, 15.6â€ FHD WideView, AMD Quad Core A12-9720P Processor, 8GB RAM, 256G SSD, Fingerprint Reader, Windows 10 in S mode, F510QA-DS99",Asus,Asus VivoBook F510QA,15.6,1920,1080,Matte,0,AMD A12,AMD A12-9720P 2.7 GHz (7th gen Bristol Ridge Quad-Core),0,0,AMD Radeon R7,Windows,Windows 10 S,8,256,256,3.7,355.00,388.02
28802,"MSI GL63 8RCS-060 15.6"" Gaming Laptop, Intel Core i5-8300H, NVIDIA GTX1050, 8GB, 256GB Nvme SSD, Win10",MSI,MSI GL63 8RCS,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-8300H 2.3 GHz (8th gen Coffee Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10 Home,8,256,256,5.07,683.99,699.00
22560,"2017 Lenovo Yoga Book 10.1"" FHD Touch IPS 2-in-1 Convertible Tablet PC, Intel Atom x5-Z8550 1.44GHz, 4GB RAM, 64GB SSD, Bluetooth, HD Graphics, Android 6.0.1 Marshmallow OS- Gunmetal Grey",Lenovo,Lenovo Yoga Book,10.1,1920,1200,Glossy,1,Intel Atom,Intel Atom x5-Z8550 1.44 GHz (Cherry Trail Quad-Core),0,0,Intel HD 400,Android,Android 6,4,64,64,1.52,599.99,599.99
23203,"HP ENVY x360 15.6 Inch FHD Touchscreen Laptop (AMD Quad-Core Ryzen 5 2500U, 8GB DDR4 RAM, 128GB SSD + 1TB HDD, Backlit Keyboard, B&O Speakers, HD Webcam, Windows 10)",HP,HP Envy x360,15.6,1920,1080,Glossy,1,AMD Ryzen 5,AMD Ryzen 5 2500U 2.0 GHz (Quad-Core with Simultaneous Multi-Threading),0,0,AMD Radeon Vega 8,Windows,Windows 10 Home,8,128,1128,4.49,749.00,749.00
29635,"2019 Dell Latitude 3500 15.6"" FHD Business Laptop Computer, 8th Gen Intel Quad-Core i5-8265U up to 3.9GHz, 16GB DDR4 RAM, 256GB SSD, 802.11ac WiFi, Bluetooth 5.0, USB 3.1, Windows 10 Professional",Dell,Dell Latitude 3500,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-8265U 1.6 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Pro,16,256,256,4.37,849.99,849.99
22858,"Microsoft Surface Laptop (1st Gen) D9P-00001 Laptop (Windows 10 S, Intel Core i5, 13.5"" LED-Lit Screen, Storage: 128 GB, RAM: 4 GB) Platinum",Microsoft,Microsoft Surface Laptop,13.5,2256,1504,Glossy,1,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 S,4,128,128,2.76,540.00,553.00
28981,HP 15-bs234wm Intel Pentium N5000 Quad Core 4GB 500GB 15.6-inch Windows 10 Laptop (Renewed),HP,HP 15-bs234wm,15.6,1366,768,Glossy,1,Intel Pentium,Intel Pentium Silver N5000 1.1 GHz (Gemini Lake Quad-Core),0,0,Intel UHD 605,Windows,Windows 10 Home,4,0,500,4.49,242.99,249.28
28481,"Lenovo Thinkpad E590 15.6"" HD Business Laptop (Intel Quad Core i5-8265U, 16GB DDR4 Memory, 512GB PCIe 3.0(x4) NVMe SSD M.2 SSD) Type-C, HDMI, Ethernet, Webcam, Windows 10 Professional",Lenovo,Lenovo ThinkPad E590,15.6,1366,768,Matte,0,Intel Core i5,Intel Core i5-8265U 1.6 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Pro,16,512,512,4.68,768.99,819.95
18657,"Dell Inspiron i5577-7342BLK-PUS,15.6"" Gaming Laptop, (Intel Core i7,16GB,512GB SSD),NVIDIA GTX 1050",Dell,Dell Inspiron i5577,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10,16,512,512,5.7,1379.99,1379.99
26959,"2019 Newest HP 15.6"" Touchscreen Laptop, Intel Quad-Core i5-8250U, 8GB DDR4 RAM, 128GB SSD, HDMI, DVDRW, Bluetooth, Webcam, WiFi, Win 10 Home",HP,HP 15-da0002dx,15.6,1366,768,Glossy,1,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,128,128,3.9,499.00,499.00
23122,"Newest HP Spectre x360-13t Quad Core(8th Gen Intel i7-8550U, 16GB DDR4, 512GB PCIe NVMe SSD, IPS micro-edge Touchscreen Corning Gorilla, Windows 10 Ink)Bang&Olufsen 13.3"" 2-in-1 Convertible - Dark Ash",HP,HP Spectre x360-13t,13.3,1920,1080,Glossy,1,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,16,512,512,2.78,1117.55,1249.95
20739,"HP Elitebook 8470p, 3rd Gen Intel Core i5 3320, 2.6GHz, 8GB, 320GB HDD, DVD, 14in, Windows 10 Pro 64  (Renewed)",HP,HP EliteBook 8470p,14,1366,768,Matte,0,Intel Core i5,Intel Core i5-3320M 2.6 GHz (3rd gen Ivy Bridge Dual-Core with Hyper-Threading),0,0,Intel HD 4000,Windows,Windows 10 Pro,8,0,320,4.95,209.96,218.00
28799,"Lenovo Ideapad L340 Gaming Laptop, 15.6 Inch FHD (1920 X 1080) IPS Display, Intel Core i5-9300H Processor, 8GB DDR4 RAM, 512GB Nvme SSD, NVIDIA GeForce GTX 1650, Windows 10, 81LK00HDUS, Black",Lenovo,Lenovo IdeaPad L340,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-9300H 2.4 GHz (9th gen Coffee Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1650,Windows,Windows 10 Home,8,512,512,4.83,723.98,729.97
17275,"Dell Inspiron 15 3000 15.6"" Touchscreen Laptop, Latest Intel Core i3-7100U with 2.4GHz, 6 GB DDR4 RAM, 1 TB HDD, HDMI, Bluetooth, Webcam, MaxxAudio Pro - Win 10",Dell,Dell Inspiron 5000,15.6,1366,768,Glossy,1,Intel Core i3,Intel Core i3-7100U 2.4 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10,6,0,1000,5.18,427.99,427.99
7856,"LENOVO 59441916 B50-45, AMD A6-6310, WIN8.1, 4.0GB 500G 5400RPM HDD, Bluetooth, No Optical Drive",Lenovo,Lenovo B50-45 59441916,15.6,1366,768,Matte,0,AMD A6,AMD A6-6310 1.8 GHz (Puma Quad-Core),0,0,AMD RadeonÂ R4,Windows,Windows 8.1,4,0,500,4.73,258.00,258.00
25436,"2018 HP 14 Chromebook 14"" HD Touchscreen Widescreen Laptop Computer, Intel Celeron N3350 up to 2.4GHz, 4GB Memory, 32GB eMMC Flash Memory, 802.11ac, Bluetooth, USB-C 3.1, No Optical Drive, Chrome OS",HP,HP Chromebook 14-ca061dx,14,1366,768,Glossy,1,Intel Celeron,Intel Celeron N3350 1.1 GHz (Apollo Lake Dual-Core),0,0,Intel HD 500,Chrome OS,Chrome OS,4,32,32,3.4,237.00,237.00
14898,"Alienware 15 R3 AW15R3 Laptop with Quad-Core i7-6700HQ up to 3.50 GHz Turbo, 16GB DDR4, 128SSD + 1TB HDD, and NVIDIA GeForce GTX1060 6GB GDDR5 (Black)",Alienware,Alienware AW15R3-3831,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-6700HQ 2.6 GHz (6th gen Skylake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10,16,128,1128,8,1399.99,1399.99
21203,"Dell i5577-7700BLK-PUS,15.6"" Full HD Gaming Laptop,(7th Gen Intel Core i7 (up to 3.8 GHz),12GB,128GB SSD+ 1TB HDD),NVIDIA GTX 1050 - Metal Chassis",Dell,Dell Inspiron 5577,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10 Home,12,128,1128,5.66,1299.00,1299.00
19843,"Dell Inspiron 15 5000 5577 Gaming Laptop - (15.6"" Full HD (1920x1080), Intel Quad-Core i5-7300HQ Processor, 1TB HDD, 8GB DDR4 DRAM, NVIDIA GeForce GTX 1050 4GB VRAM, Windows 10",Dell,Dell Inspiron 5577,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-7300HQ 2.5 GHz (7th gen Kaby Lake Quad-Core),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10 Home,8,0,1000,5.64,629.00,649.00
27734,"Microsoft Surface Book 13.5"" (Intel Core i5, 8GB RAM, 256 GB)",Microsoft,Microsoft Surface Book 2,13.5,3000,2000,Glossy,1,Intel Core i5,Intel Core i5-8350U 1.7 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),1,0,Intel UHD 620,Windows,Windows 10 Pro,8,256,256,3.38,1090.00,1130.00
30993,"Sager NP7856 15.6 Inches Thin Bezel FHD IPS 144Hz Gaming Laptop, Intel Core i7-9750H, RTX 2060 6GB DDR6, 16GB RAM, 500GB NVMe SSD + 2TB FireCuda SSHD, Windows 10 Home",Other,Sager NP7856,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2060,Windows,Windows 10 Home,16,500,2500,5,1399.00,1399.00
27576,"Asus ZenBook 15 Ultra Slim Compact Laptop 15.6â€ FHD 4-Way NanoEdge, Intel Core i7-8565U Processor, 16GB DDR4, 512GB PCIe SSD, GeForce GTX 1050, Ir Camera, Windows 10, UX533FD-DH74, Royal Blue",Asus,Asus ZenBook UX533FD,15.6,1920,1080,Glossy,0,Intel Core i7,Intel Core i7-8565U 1.8 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050 Max-Q,Windows,Windows 10 Home,16,512,512,3.72,1382.99,1498.97
6641,"Dell Inspiron 15 5000 Series i5548-2501SLV 16-Inch Touchscreen Laptop (Intel i5-5200U Processor, 8GB Memory , 1TB Hard Drive, Backlit Keyboard, Bluetooth 4.0, Windows 8.1)",Dell,Dell Inspiron 15 i5548-2501SLV,15.6,1366,768,glossy,1,Intel Core i5,,0,0,Intel HD 5500,Windows,Windows 8.1,8,0,1000,5.7,639.99,689.99
11525,"HP Chromebook T4M32UT#ABA 14-Inch Laptop (Intel Celeron Processor, 4 GB RAM, 16 GB SSD, Chrome OS), Black",HP,HP Chromebook 14 G4,14,1366,768,Matte,0,Intel Celeron,Intel Celeron N2840 2.16 GHz (Bay Trail Dual-Core),0,0,Intel HD,Chrome OS,Chrome OS,4,16,16,3.78,249.99,249.99
27582,"Huawei MateBook X Pro Signature Edition Thin & Light Laptop, 13.9in 3K Touch, 8th Gen i7-8550U, 16 GB RAM, 512 GB SSD, GeForce MX150 Space Gray - Mach-W29C (Renewed)",Huawei,Huawei MateBook X Pro,13.9,3000,2000,Glossy,1,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce MX150,Windows,Windows 10 Home Signature Edition,16,512,512,2.93,1299.99,1399.00
23601,"Acer Predator Helios 300 Gaming Laptop PC, 15.6"" FHD IPS w/ 144Hz Refresh, Intel i7-8750H, GTX 1060 6GB, 16GB DDR4, 256GB NVMe SSD, Aeroblade Metal Fans PH315-51-78NP",Acer,Acer Predator Helios 300 PH315-51,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10 Home,16,256,256,5.95,949.99,969.99
28976,"2019 ASUS VivoBook F510QA 15.6â€ WideView FHD Laptop Computer, AMD Quad-Core A12-9720P up to 3.6GHz, 16GB DDR4 RAM, 256GB SSD + 1TB HDD , USB 3.0, 802.11ac WiFi, HDMI, Windows 10",Asus,Asus VivoBook F510QA,15.6,1920,1080,Matte,0,AMD A12,AMD A12-9720P 2.7 GHz (7th gen Bristol Ridge Quad-Core),0,0,AMD Radeon R7,Windows,Windows 10 S,16,256,1256,3.7,407.00,469.00
7262,"Microsoft Surface Book SX3-00001 Laptop (Windows 10, Intel Core i5, 13.5"" LCD Screen, Storage: 256 GB, RAM: 8 GB) Silver",Microsoft,Microsoft Surface Book SX3,13.5,3000,2000,glossy,1,Intel Core i5,Intel Core i5-6300U 2.4 GHz (6th gen Skylake Dual-Core with Hyper-Threading),1,1,NVIDIA GeForce,Windows,Windows 10,8,256,256,3.48,599.00,679.80
10822,"Dell Inspiron i7559-3763BLK 15.6 Inch FHD Laptop (6th Generation Intel Core i7, 16GB RAM, 1 TB HDD) NVIDIA GeForce GTX 960M",Dell,Dell Inspiron i7559-3763BLK,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-6700HQ 2.6 GHz (6th gen Skylake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 960M,Windows,Windows 10,16,0,1000,5.68,999.00,999.00
3899,"Dell Inspiron i3542-6666BK 15.6-Inch Laptop (Intel Core i5 Processor, 8GB RAM)",Dell,Dell Inspiron i3542-6666BK,15.6,1366,768,Glossy,0,Intel Core i5,Intel Core i5-4210U 1.7 GHz (4th gen Haswell Dual-Core with Hyper-Threading),0,0,Intel HD 4400,Windows,Windows 8.1,8,0,1024,6,559.99,559.99
25739,"HP Stream Laptop PC 11.6"" Intel N4000 4GB DDR4 SDRAM 32GB eMMC Includes Office 365 Personal for One Year",HP,HP Stream 11-ah117wm,11.6,1366,768,Matte,0,Intel Celeron,Intel Celeron N4000 1.1 GHz (Gemini Lake Dual-Core),0,0,Intel UHD 600,Windows,Windows 10 S,4,32,32,2.57,161.99,174.00
30064,"Prostar NH58RDQ 15.6 Inches FHD IPS 144Hz 5ms, Intel i7-9750H, NVIDIA RTX 2060, 16GB 2666Mhz DDR4, 250GB NVMe SSD, 1TB SSHD, Windows 10 Home, Slim Bezel Gaming Laptop, 1-Year Warranty",Other,Prostar NH58RDQ,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2060,Windows,Windows 10 Home,16,250,1250,5,1339.00,1349.00
27577,"HP ENVY 13 Inch Thin Laptop w/ Fingerprint Reader, 4K Touchscreen, Intel Core i7-8565U, NVIDIA GeForce MX250 Graphics, 16GB SDRAM, 512GB SSD, Windows 10 Home (13-aq0044nr, Natural Silver)",HP,HP 13-aq0044nr,13.3,3840,2160,Glossy,1,Intel Core i7,Intel Core i7-8565U 1.8 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce MX250,Windows,Windows 10 Home,16,512,512,2.82,1079.99,1140.32
